learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),F1 Score (percent),Precision (percent),Recall (percent),model training instances,model serialized size (bytes),Change detected
4100.0,0.1341,7.611271925270556E-10,4100.0,90.21951219512195,79.7352430020584,38.778625954198496,75.38367096378147,89.890583780558,89.63848039215686,90.14410922275692,253.0,2688.0,0.0
4200.0,0.136922,7.772292507191498E-10,4200.0,89.97619047619048,79.18717698456305,37.99705449189984,74.53115547489413,89.62242948427313,89.33264016927795,89.9141050337336,28.0,2656.0,3.0
4300.0,0.139574,7.924052141606807E-10,4300.0,89.93023255813954,79.01440397030028,37.33719247467436,74.11835026897788,89.53632965764807,89.23193256543603,89.84281063960819,68.0,2688.0,2.0
4400.0,0.142133,8.069430664181708E-10,4400.0,89.77272727272727,78.68430027663041,36.53032440056416,73.71495327102802,89.37056537653514,89.07026708952135,89.67289541060033,23.0,2608.0,2.0
4500.0,0.144199,8.184663620260025E-10,4500.0,89.91111111111111,79.03505855406553,37.46556473829199,74.29218573046433,89.54742460629241,89.24957253667378,89.8472713726951,123.0,2640.0,0.0
4600.0,0.146193,8.298604397310149E-10,4600.0,89.84782608695652,78.95391493235509,36.720867208672075,74.24158852730281,89.5148892490308,89.18944626380372,89.84271594718385,223.0,2672.0,0.0
4700.0,0.148674,8.437292422685357E-10,4700.0,89.68085106382979,78.55778908653079,35.246995994659564,73.65562194459534,89.3137422898206,88.99316450022413,89.63663804764141,37.0,2592.0,2.0
4800.0,0.150826,8.559727151360775E-10,4800.0,89.70833333333333,78.66276971862608,35.50913838120104,73.87625594923321,89.3697743029165,89.04255419876156,89.69940826252618,137.0,2624.0,0.0
4900.0,0.15333,8.702706607679524E-10,4900.0,89.79591836734694,78.75720087537672,35.73264781491003,73.82198952879581,89.41154901586334,89.0922549880356,89.73313988442058,17.0,2664.0,1.0
5000.0,0.155932,8.849127859705023E-10,5000.0,89.66,78.46605684094638,34.96855345911948,73.40534979423867,89.26935734194305,88.93304657976432,89.60822135685088,58.0,2688.0,2.0
5100.0,0.157942,8.962069348328642E-10,5100.0,89.62745098039215,78.42318673672592,34.61063040791096,73.40372046254399,89.24916620102607,88.91190476190476,89.58899598869618,158.0,2688.0,0.0
5200.0,0.160839,9.127369357479942E-10,5200.0,89.48076923076923,78.1374900079936,33.85731559854898,73.1335952848723,89.103354799153,88.78391112433665,89.42510548523207,29.0,2656.0,2.0
5300.0,0.163231,9.264250596364337E-10,5300.0,89.39622641509433,77.89477121466696,33.49112426035503,72.77131782945736,88.97304029416098,88.68851733899504,89.25939468946895,79.0,2688.0,1.0
5400.0,0.165667,9.403145561615623E-10,5400.0,89.35185185185185,77.87147065992191,32.82710280373829,72.95390404515521,88.95870152329395,88.69959917202169,89.21932204849894,93.0,2688.0,1.0
5500.0,0.167708,9.517871174547405E-10,5500.0,89.47272727272727,78.07305044665013,33.06358381502887,73.05723592368543,89.06087780147521,88.78616960781468,89.33729118880125,193.0,2688.0,0.0
5600.0,0.169922,9.641633886429996E-10,5600.0,89.53571428571429,78.24449748077433,32.95194508009151,73.36363636363636,89.14723582782787,88.87483530961792,89.42131128967783,30.0,2672.0,1.0
5700.0,0.172178,9.770172296298872E-10,5700.0,89.49122807017544,78.1872557302296,32.54504504504506,73.36594041796354,89.12021512924262,88.84498464035475,89.39715617548134,130.0,2688.0,0.0
5800.0,0.174696,9.913430031802916E-10,5800.0,89.5,78.20454089959058,32.85556780595369,73.37122868386533,89.13003280848467,88.848555857883,89.41329889506548,78.0,2624.0,1.0
5900.0,0.17703,1.0044480404920045E-9,5900.0,89.3728813559322,77.91410471555028,32.50807319698598,73.00904003443821,88.97991949867692,88.72115059607226,89.24020229551941,85.0,2656.0,1.0
6000.0,0.179358,1.0177699269519908E-9,6000.0,89.36666666666667,77.88264071563178,32.62935586061251,72.98899237933955,88.95954066121048,88.72630340740004,89.19400738121368,46.0,2688.0,1.0
6100.0,0.182058,1.0331199856268032E-9,6100.0,89.32786885245902,77.8735569420343,33.024691358024654,73.12138728323698,88.95805033359784,88.71622892148731,89.2011936555578,65.0,2616.0,1.0
6200.0,0.184054,1.0445089679625296E-9,6200.0,89.33870967741936,77.93554392098447,34.22885572139307,73.3144933387162,88.98830068340845,88.75646371047718,89.2213519711355,165.0,2656.0,0.0
6300.0,0.186596,1.0588081967499518E-9,6300.0,89.25396825396825,77.72307480170606,33.69245837414297,72.93082766893242,88.8839760865977,88.63622390311667,89.13311716487972,92.0,2680.0,2.0
6400.0,0.189234,1.0737948533561492E-9,6400.0,89.09375,77.42607991183883,32.82001924927819,72.67032106499609,88.73505084153665,88.49535644038383,88.97604721934718,30.0,2608.0,2.0
6500.0,0.19158,1.08695270286666E-9,6500.0,89.13846153846153,77.45631590122122,33.08056872037909,72.58252427184465,88.74722231181921,88.51565993962774,88.97999942446094,32.0,2640.0,1.0
6600.0,0.193856,1.0999581797255408E-9,6600.0,89.0909090909091,77.34258244210342,33.1476323119777,72.41379310344827,88.689781214834,88.45995393131578,88.92080583495947,48.0,2672.0,1.0
6700.0,0.196204,1.113068933288256E-9,6700.0,89.02985074626866,77.29142418669682,32.56880733944953,72.51308900523561,88.66693914768781,88.43143459190014,88.90370141221044,79.0,2688.0,1.0
6800.0,0.198202,1.1242956543962158E-9,6800.0,89.10294117647058,77.39698375245597,32.9411764705882,72.51483679525221,88.71999794369476,88.47612271790952,88.96522131887986,179.0,2688.0,0.0
6900.0,0.200786,1.139039707680543E-9,6900.0,89.02898550724638,77.22684906231278,32.350312779267185,72.2507331378299,88.63586026696895,88.38460188229074,88.88855127120668,55.0,2656.0,2.0
7000.0,0.20335,1.1537120946579505E-9,7000.0,88.94285714285715,77.0675033994527,31.98594024604572,72.18828602227812,88.5507548612274,88.33482353509882,88.76774444708747,26.0,2688.0,2.0
7100.0,0.205655,1.1668069557183315E-9,7100.0,88.84507042253522,76.88628233411062,31.428571428571427,72.02401978099611,88.46026283332125,88.24654766674756,88.67501566211999,14.0,2608.0,1.0
7200.0,0.207904,1.1796209133333627E-9,7200.0,88.76388888888889,76.70415460173734,31.148936170212743,71.8216649251132,88.36590168520496,88.17261246617988,88.56004021110833,40.0,2640.0,1.0
7300.0,0.209824,1.1906000889009896E-9,7300.0,88.75342465753424,76.7208790949276,31.411862990810324,71.922024623803,88.3756297499795,88.17751941706327,88.57463228493293,140.0,2680.0,0.0
7400.0,0.211632,1.200908877783351E-9,7400.0,88.79729729729729,76.89623651119236,31.430934656741115,72.33900567233901,88.46529259420812,88.26554386899215,88.66594744996344,240.0,2688.0,0.0
7500.0,0.213881,1.2135180354946186E-9,7500.0,88.81333333333333,76.92709791622634,31.510204081632647,72.33761951862841,88.48287516311153,88.27054214785723,88.69623216715259,38.0,2632.0,1.0
7600.0,0.215862,1.2246492339505087E-9,7600.0,88.78947368421053,76.89720863391902,31.345688960515737,72.40038872691935,88.46516611671764,88.27134331557684,88.65984196817193,138.0,2664.0,0.0
7700.0,0.217698,1.2351100726260077E-9,7700.0,88.85714285714286,77.0835479604441,31.904761904761926,72.77054903205332,88.55787651221988,88.37300716518126,88.74352094480446,238.0,2688.0,0.0
7800.0,0.219807,1.2471089036100438E-9,7800.0,88.8076923076923,77.00315445907262,31.367924528301916,72.7613104524181,88.51636466568542,88.34222664436344,88.6911905560753,42.0,2624.0,1.0
7900.0,0.221736,1.258115590446525E-9,7900.0,88.83544303797468,77.07652265870489,31.680867544539115,72.9281767955801,88.55132812662029,88.38973370223657,88.71351448818427,142.0,2656.0,0.0
8000.0,0.22416,1.271986833049191E-9,8000.0,88.775,76.96765006422385,31.398013750954963,72.85368802902057,88.49653138496389,88.33927335799288,88.65435029925311,46.0,2688.0,2.0
8100.0,0.22622,1.2837324663996694E-9,8100.0,88.81481481481481,77.09458911558197,31.828442437923226,73.15555555555555,88.55965715198883,88.41038315713678,88.70943607422623,146.0,2688.0,0.0
8200.0,0.228598,1.29728141758177E-9,8200.0,88.79268292682927,77.03114556910018,32.277081798084026,73.06565064478312,88.52556976691058,88.3892894251678,88.66227099700015,40.0,2640.0,1.0
8300.0,0.230599,1.3087154945565593E-9,8300.0,88.85542168674698,77.18359056315087,32.67831149927218,73.32756632064589,88.60155010531892,88.46965602596669,88.73383803771395,140.0,2672.0,0.0
8400.0,0.233122,1.3230279419157239E-9,8400.0,88.76190476190476,77.01801831880961,31.84115523465704,73.19704713231118,88.52000546713231,88.38341819472639,88.65701555546917,20.0,2592.0,2.0
8500.0,0.235371,1.3358418995307551E-9,8500.0,88.71764705882353,76.94079236206852,31.54889364739475,73.1372549019608,88.48223318999835,88.3423673990738,88.62254256107344,35.0,2640.0,1.0
8600.0,0.237808,1.349767359594504E-9,8600.0,88.60465116279069,76.72237957601476,30.937279774489063,72.93565313449322,88.37248464844801,88.23773979828178,88.50764165655866,31.0,2672.0,2.0
8700.0,0.239759,1.3608834250933595E-9,8700.0,88.6896551724138,76.92246105422687,31.18881118881121,73.28265001357589,88.47141955385868,88.3467561491189,88.59643527317176,131.0,2688.0,0.0
8800.0,0.24165,1.3716732876168358E-9,8800.0,88.77272727272727,77.10229404758668,31.67358229598891,73.54043920728441,88.56071615511385,88.44112841605651,88.68062773877858,231.0,2688.0,0.0
8900.0,0.243766,1.3837644954522451E-9,8900.0,88.84269662921348,77.28564119018438,32.07934336525308,73.8890349723902,88.65316112112792,88.53438787628272,88.77225347439645,331.0,2688.0,0.0
9000.0,0.247198,1.4034039775530497E-9,9000.0,88.72222222222223,77.01998946466512,31.465226198514536,73.52634324465312,88.51930706475387,88.4041011952621,88.63481359249528,41.0,2688.0,3.0
9100.0,0.249159,1.4145851362910535E-9,9100.0,88.74725274725274,77.06016050699252,31.687791861240843,73.5332127164642,88.53939197344974,88.42273768895461,88.65635446371205,141.0,2688.0,0.0
9200.0,0.251381,1.4269785355362626E-9,9200.0,88.80434782608695,77.20381120714144,31.968295904887746,73.80467955239065,88.61100958049383,88.49916054228181,88.72314169570268,110.0,2640.0,1.0
9300.0,0.253714,1.4400876147879493E-9,9300.0,88.79569892473118,77.18202936823,31.761624099541574,73.74653565129755,88.6010497234043,88.48301725387667,88.71939751384545,97.0,2664.0,1.0
9400.0,0.256249,1.4542425382468435E-9,9400.0,88.7340425531915,77.07098445094607,30.96479791395049,73.69597615499256,88.54436804483022,88.43540138997689,88.65360355989299,56.0,2688.0,2.0
9500.0,0.258462,1.4668330612281957E-9,9500.0,88.73684210526316,77.07009760265784,30.699481865284955,73.6842105263158,88.54322473020548,88.43782609266977,88.64887489196882,86.0,2624.0,1.0
9600.0,0.260825,1.4803161099553107E-9,9600.0,88.76041666666666,77.15462514741512,31.010230179028138,73.93719806763285,88.58480891828327,88.48842172507709,88.68140632253537,95.0,2656.0,1.0
9700.0,0.263016,1.4928540194200144E-9,9700.0,88.72164948453609,77.0594205928829,30.539682539682516,73.77756471716202,88.5365886727001,88.44235070084504,88.63102768552967,46.0,2688.0,1.0
9800.0,0.265252,1.5055661420855258E-9,9800.0,88.6938775510204,77.01593593384762,30.532915360501555,73.76893939393938,88.51530618060454,88.41959905585068,88.61122072044232,24.0,2616.0,1.0
9900.0,0.267452,1.5181191286279096E-9,9900.0,88.65656565656566,76.93336138418505,30.378177309361433,73.6879100281162,88.47228406500443,88.38801414996185,88.55671482075978,59.0,2656.0,1.0
10000.0,0.269328,1.528854463249445E-9,10000.0,88.69,77.0182395118032,30.357142857142865,73.87387387387388,88.51384392996844,88.4381528401462,88.58966469343184,159.0,2688.0,0.0
10100.0,0.271217,1.5396250949965583E-9,10100.0,88.74257425742574,77.16051027823777,30.501222493887553,74.16496250852079,88.58562833056206,88.5088040270213,88.66258611462949,259.0,2688.0,0.0
10200.0,0.273417,1.552159869008594E-9,10200.0,88.77450980392156,77.24345547187825,30.479659987856696,74.3331091683479,88.62724960201238,88.55149275503258,88.70313618173316,89.0,2640.0,1.0
10300.0,0.276747,1.5711880930595928E-9,10300.0,88.79611650485437,77.28736778512493,30.690690690690708,74.40106477373558,88.64848323664387,88.57787010833869,88.7192090385096,23.0,2672.0,1.0
10400.0,0.278879,1.583092746635278E-9,10400.0,88.79807692307692,77.2984886744266,30.737217598097477,74.47414548641542,88.65295010923514,88.59164201803095,88.71434311330206,123.0,2688.0,0.0
10500.0,0.283868,1.6114768944680691E-9,10500.0,88.70476190476191,77.10574981564918,30.683810637054382,74.22299500108673,88.5572533585612,88.49028400597906,88.62432415258334,79.0,2624.0,1.0
10600.0,0.285842,1.6227403469383717E-9,10600.0,88.66981132075472,77.050329338392,30.53788316946216,74.21640188922285,88.5300190273791,88.46128649960991,88.5988584456082,179.0,2656.0,0.0
10700.0,0.288097,1.6356444938315286E-9,10700.0,88.67289719626169,77.03858107623833,30.50458715596327,74.14675767918088,88.5232908222095,88.45905157783741,88.58762343587351,84.0,2688.0,1.0
10800.0,0.290363,1.6485177932514084E-9,10800.0,88.67592592592592,77.04999315065209,30.392714854866227,74.18197171205404,88.52902576109268,88.46509432823169,88.59304966396141,41.0,2608.0,1.0
10900.0,0.292652,1.6615786051584614E-9,10900.0,88.61467889908256,76.92361758192116,30.398205272013453,74.03222431471018,88.46575874763461,88.4022838143515,88.5293248994253,91.0,2656.0,1.0
11000.0,0.295345,1.676727237386836E-9,11000.0,88.6,76.87592042017496,30.449251247920134,73.92931392931393,88.44098803143841,88.38387849287648,88.49817142075777,47.0,2680.0,1.0
11100.0,0.29822,1.6928758534292379E-9,11100.0,88.63063063063063,76.92580543322319,30.46831955922868,73.9417716291555,88.46570883683088,88.4097043198494,88.52178435267102,147.0,2688.0,0.0
11200.0,0.301008,1.7085069480041662E-9,11200.0,88.58928571428571,76.85406258128754,29.972602739726046,73.90238921788851,88.43012544048166,88.37238968841564,88.48793668210502,29.0,2632.0,2.0
11300.0,0.303181,1.7209238641791873E-9,11300.0,88.5575221238938,76.76980745598412,29.918699186991894,73.74619289340102,88.38736755873835,88.334372408663,88.44042633459796,46.0,2672.0,1.0
11400.0,0.305355,1.733310499952899E-9,11400.0,88.5,76.64807229019577,29.47821409359871,73.58452548861575,88.32661020004431,88.27210625863819,88.3811814903593,88.0,2688.0,1.0
11500.0,0.307754,1.746750711980793E-9,11500.0,88.52173913043478,76.68897154322326,29.675013319126297,73.60000000000001,88.34759203415949,88.28742098925719,88.40784515244947,57.0,2624.0,1.0
11600.0,0.310391,1.7614751826557846E-9,11600.0,88.49137931034483,76.64179690255084,29.29025423728816,73.6270248913473,88.32338175606837,88.27069472056573,88.37613172483789,33.0,2656.0,2.0
11700.0,0.312652,1.7741282222171622E-9,11700.0,88.44444444444444,76.57045659349157,28.916929547844404,73.62465860319939,88.28838240934776,88.2310890542705,88.3457502202996,105.0,2688.0,1.0
11800.0,0.314981,1.7871618043217391E-9,11800.0,88.4406779661017,76.57219778146784,28.772845953002623,73.64760432766616,88.2899034131452,88.22787786026294,88.35201623721261,59.0,2608.0,1.0
11900.0,0.317625,1.8022263236343858E-9,11900.0,88.4201680672269,76.51636444874707,28.303850156087407,73.53054168267383,88.26174481471398,88.20041239000311,88.32316259693759,17.0,2640.0,2.0
12000.0,0.319641,1.8137461133301254E-9,12000.0,88.40833333333333,76.5010814120119,28.335909325090135,73.55010458262026,88.25412875534944,88.19339985893598,88.31494134374276,117.0,2672.0,0.0
12100.0,0.321948,1.8269000823299086E-9,12100.0,88.34710743801652,76.37714619255284,28.317234367056425,73.42130065975493,88.19184015586,88.13396237157879,88.24979400705382,65.0,2688.0,1.0
12200.0,0.324136,1.8393574282526966E-9,12200.0,88.3360655737705,76.35883906737864,28.456510809452013,73.40186915887851,88.18323373320067,88.12108580845242,88.24546938020953,27.0,2632.0,1.0
12300.0,0.326027,1.8501629452738492E-9,12300.0,88.34959349593497,76.37526975048574,28.67098058735692,73.36431226765801,88.19175380095226,88.126053967583,88.25755166863324,127.0,2672.0,0.0
12400.0,0.328333,1.863301667488283E-9,12400.0,88.27419354838709,76.23997655309395,28.37438423645317,73.2720588235294,88.1246880069194,88.05643557061813,88.19304633005447,77.0,2688.0,1.0
12500.0,0.330274,1.87437682516045E-9,12500.0,88.288,76.28609389333225,28.023598820058986,73.38665697145974,88.14846927720188,88.07726010131685,88.21979368940706,177.0,2688.0,0.0
12600.0,0.332508,1.8869157549407744E-9,12600.0,88.28571428571429,76.27628620552838,27.61157430112805,73.32851463679076,88.14455774312108,88.06640044883008,88.2228538869318,88.0,2648.0,1.0
12700.0,0.334677,1.899327770289447E-9,12700.0,88.26771653543307,76.23828866454737,27.352510970258393,73.30705840200645,88.12439709340813,88.05354640245294,88.19536189362921,73.0,2688.0,1.0
12800.0,0.336835,1.9115875143971704E-9,12800.0,88.2578125,76.22497414807022,27.109602327837063,73.3274179236912,88.11755513156703,88.04875096219719,88.18646691668104,16.0,2608.0,1.0
12900.0,0.339553,1.9267473970022464E-9,12900.0,88.24806201550388,76.22159078681118,26.763285024154627,73.3988419020881,88.1158748614568,88.04892105914264,88.1829305667355,116.0,2640.0,0.0
13000.0,0.342054,1.9407279996408352E-9,13000.0,88.20769230769231,76.14843907457524,26.439539347408818,73.36692147324531,88.07892860064199,88.0154916823486,88.14245702885206,32.0,2672.0,2.0
13100.0,0.344263,1.9533140522738295E-9,13100.0,88.19847328244275,76.12323797970568,26.380952380952394,73.31722471522264,88.06598609295892,88.00418620139422,88.12787284199379,81.0,2688.0,1.0
13200.0,0.34628,1.964822858572006E-9,13200.0,88.2121212121212,76.15972870339553,26.430260047281322,73.39716190801846,88.08434148372213,88.02275522363199,88.14601398339906,181.0,2688.0,0.0
13300.0,0.348555,1.977606037010749E-9,13300.0,88.21052631578948,76.16515949870121,26.28114715561821,73.43723530408266,88.08734637060994,88.02481726292304,88.14996437751468,26.0,2664.0,1.0
13400.0,0.35096,1.991368552876843E-9,13400.0,88.17164179104478,76.09439691112459,25.69151429910924,73.40604026845638,88.05161994388033,87.99234716384814,88.11097263155767,72.0,2688.0,1.0
13500.0,0.352866,2.0022440039449264E-9,13500.0,88.15555555555555,76.05072274195808,25.350140056022376,73.31441922563417,88.02938102105449,87.97166598963534,88.0871718316831,172.0,2688.0,0.0
13600.0,0.355225,2.0157042290601462E-9,13600.0,88.13970588235294,76.02396327096059,24.976744186046478,73.31679073614556,88.01577759247692,87.96026969331187,88.07135559312013,110.0,2656.0,1.0
13700.0,0.357213,2.0270804791814747E-9,13700.0,88.18248175182481,76.11840579745099,24.976830398517112,73.47206291987546,88.0626370082979,88.01063827316264,88.1146972238851,210.0,2688.0,0.0
13800.0,0.359449,2.0397833465702E-9,13800.0,88.19565217391305,76.15427554278665,24.861623616236137,73.5551948051948,88.08067144127544,88.02889325535673,88.13251057441967,44.0,2608.0,1.0
13900.0,0.361455,2.0509719869328862E-9,13900.0,88.22302158273382,76.20672774606547,24.70101195952168,73.60528861657531,88.10670179300125,88.05607061779543,88.1573912263311,144.0,2640.0,0.0
14000.0,0.364111,2.0658190403547543E-9,14000.0,88.17857142857143,76.12157980534914,24.15215398716771,73.55385107062959,88.06352295750342,88.0181888463223,88.10890379177071,28.0,2672.0,2.0
14100.0,0.366478,2.0793053176667946E-9,14100.0,88.1063829787234,75.97763117867107,23.73806275579812,73.4231378763867,87.99101108671466,87.95058817841155,88.03147116959276,40.0,2688.0,2.0
14200.0,0.368872,2.092925612297322E-9,14200.0,88.04225352112675,75.83938729786017,23.202170963364978,73.2387706855792,87.92157734184467,87.88350209912701,87.95968559081342,39.0,2624.0,2.0
14300.0,0.371103,2.1056554818318937E-9,14300.0,87.993006993007,75.73537436944152,22.69248086447546,73.1046365914787,87.86949018102246,87.83193207584709,87.90708042063196,79.0,2656.0,1.0
14400.0,0.373567,2.119755622827343E-9,14400.0,87.9375,75.60895505365274,22.386058981233244,72.9228371005456,87.80569036638022,87.774075302776,87.83732821284794,15.0,2688.0,2.0
14500.0,0.375568,2.1309992008739034E-9,14500.0,87.92413793103448,75.59765396088343,22.14317474433084,72.96587926509187,87.8004771852139,87.76468370393404,87.83629987405125,115.0,2688.0,0.0
14600.0,0.377514,2.1421189978718745E-9,14600.0,87.91780821917808,75.58308579760299,22.15357458075904,72.9572282692013,87.79284816512622,87.76091250382164,87.82480707727676,215.0,2688.0,0.0
14700.0,0.380142,2.156901992857455E-9,14700.0,87.89795918367346,75.54872021725046,22.076215505913254,72.96352583586626,87.77536379796214,87.74768574677967,87.80305931550237,81.0,2680.0,2.0
14800.0,0.382071,2.167737012108166E-9,14800.0,87.9527027027027,75.65728575581304,22.30936819172112,73.08272946859903,87.82949058626728,87.80393375618031,87.85506229818705,181.0,2688.0,0.0
14900.0,0.384265,2.1802376003728963E-9,14900.0,87.97986577181209,75.69385886092503,22.333044232437118,73.04334738109573,87.84763629455526,87.82345831200826,87.87182759326697,55.0,2640.0,1.0
15000.0,0.386312,2.1919345296919336E-9,15000.0,88.02,75.7703282765905,22.776106574989253,73.1149012567325,87.88574394331773,87.86364628913348,87.90785271539158,155.0,2672.0,0.0
15100.0,0.388501,2.204406629833909E-9,15100.0,88.0,75.73648423596866,22.530996152201816,73.12370216552951,87.86863517163306,87.85066726230997,87.88661043233593,91.0,2688.0,1.0
15200.0,0.39069,2.2166023775935164E-9,15200.0,88.01315789473684,75.76726041942001,22.402044293015305,73.1743227326266,87.88406510257524,87.86530935290455,87.902828861169,109.0,2624.0,1.0
15300.0,0.392876,2.2290754814942667E-9,15300.0,88.01960784313727,75.7788117869212,22.231650403054743,73.16644707949057,87.89001844768194,87.86769257795515,87.91235566563296,69.0,2656.0,1.0
15400.0,0.395004,2.2412528759903366E-9,15400.0,88.02597402597402,75.7746724463174,22.226908477435707,73.09207646286299,87.88780909314936,87.86757267298722,87.90805483659251,35.0,2688.0,1.0
15500.0,0.397125,2.253302420592969E-9,15500.0,88.01290322580645,75.73818012812808,22.421711899791227,73.01379811183733,87.86946390335902,87.85115761711408,87.88777782046442,34.0,2608.0,1.0
15600.0,0.399018,2.264088023867871E-9,15600.0,88.01282051282051,75.73900115242239,22.503108164111065,73.01976626749386,87.86986960984213,87.85171213317551,87.88803459375264,134.0,2640.0,0.0
15700.0,0.401395,2.277690310859017E-9,15700.0,87.97452229299363,75.65837902752425,22.400328812166016,72.91248206599712,87.82959766621718,87.81041057571872,87.84879314353216,26.0,2688.0,2.0
15800.0,0.403476,2.289503999054431E-9,15800.0,87.9620253164557,75.63682831839213,22.525458248472518,72.89826161299516,87.81891139051335,87.79787098399754,87.83996188394396,54.0,2600.0,1.0
15900.0,0.405628,2.3015693202614774E-9,15900.0,87.9748427672956,75.65827266424213,22.559740785743234,72.91784702549576,87.82945078018292,87.81258851797918,87.84631951960142,64.0,2632.0,1.0
16000.0,0.407492,2.3122205543849195E-9,16000.0,87.98125,75.66915901738702,22.802087515054183,72.93455313159747,87.83476910182732,87.82162902526993,87.84791311107078,164.0,2672.0,0.0
16100.0,0.409707,2.3248407927652193E-9,16100.0,87.98757763975156,75.67042522005845,22.7018385291767,72.8865834852096,87.83538535307164,87.8226016958429,87.84817273247852,49.0,2688.0,1.0
16200.0,0.41192,2.3374313157465715E-9,16200.0,87.96296296296296,75.61824384547052,22.310756972111545,72.81851129077224,87.80929245756708,87.79654758664937,87.82204102920701,86.0,2624.0,1.0
16300.0,0.413843,2.3484037671652098E-9,16300.0,87.93865030674847,75.58029099702364,22.261763542902322,72.80398395352054,87.79052394835585,87.77188778189138,87.80916803034924,186.0,2656.0,0.0
16400.0,0.415984,2.3606555536389344E-9,16400.0,87.90853658536585,75.50439648223572,22.35708692247453,72.68218762915001,87.75232549089486,87.74126163025635,87.76339214211211,50.0,2688.0,1.0
16500.0,0.418146,2.3729380220174784E-9,16500.0,87.92727272727274,75.54721585768856,22.490272373540886,72.73846996031203,87.77383144872681,87.759276644735,87.78839108132402,53.0,2608.0,1.0
16600.0,0.420369,2.3856038413941855E-9,16600.0,87.90963855421687,75.51490415799056,22.38979118329461,72.71985863803178,87.75765727327939,87.743791142694,87.77152778708015,83.0,2640.0,1.0
16700.0,0.42276,2.399266449113686E-9,16700.0,87.92814371257485,75.52880351816769,22.461538461538442,72.64586160108547,87.76451325358966,87.75390807458211,87.77512099620759,183.0,2672.0,0.0
16800.0,0.424945,2.4117157587574582E-9,16800.0,87.88690476190476,75.4412726610075,22.239205196790188,72.53340531785666,87.72073567945486,87.71067183339017,87.73080183521844,70.0,2688.0,1.0
16900.0,0.42698,2.4233356946044492E-9,16900.0,87.92307692307692,75.50622717260815,22.542694497153747,72.57089100927296,87.75321191888801,87.7430715051294,87.76335467676056,170.0,2688.0,0.0
