learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),F1 Score (percent),Precision (percent),Recall (percent),model training instances,model serialized size (bytes),Change detected
22100.0,1.106397,6.855677850544448E-9,22100.0,54.39366515837104,8.788794446984168,7.752150832875701,8.331059572532972,54.395549573830884,54.396629124409344,54.394470066100894,19.0,3320.0,5.0
22200.0,1.112161,6.891393897434071E-9,22200.0,54.40090090090091,8.803066020316832,7.7546929105157645,8.355965960528714,54.40265883673591,54.40372193806758,54.401595776951496,58.0,3320.0,3.0
22300.0,1.11704,6.921626130739843E-9,22300.0,54.42152466367713,8.844457106656934,7.859668207778096,8.391167192429036,54.42332289251062,54.42434669806195,54.422299125477245,42.0,3320.0,4.0
22400.0,1.120928,6.945717732111608E-9,22400.0,54.41517857142857,8.831442967348577,7.842960288808662,8.363995333393158,54.41686651496992,54.41795773116462,54.415775342537565,36.0,3320.0,4.0
22500.0,1.125775,6.975751680632427E-9,22500.0,54.37333333333333,8.747399211001671,7.737934753302778,8.298347476552019,54.37485030706113,54.37596539087928,54.373735268975906,18.0,3320.0,6.0
22600.0,1.129412,6.998287985722219E-9,22600.0,54.376106194690266,8.752023733528594,7.855227882037534,8.248798718633212,54.37719772152915,54.37839264197333,54.37600285359858,55.0,3320.0,2.0
22700.0,1.132955,7.020241829256212E-9,22700.0,54.352422907488986,8.703663705572101,7.8359868362536655,8.13015338239205,54.35308223754588,54.35438781663158,54.35177672117807,16.0,3320.0,3.0
22800.0,1.136368,7.041390140851334E-9,22800.0,54.35964912280702,8.716367841540741,7.838101142502886,8.082324882960867,54.35953724216298,54.36102397948195,54.35805058616432,14.0,3320.0,3.0
22900.0,1.139593,7.061373529334858E-9,22900.0,54.37117903930131,8.739893893895108,7.88151282729436,8.124505407544175,54.37128260748132,54.3727315418274,54.3698337503561,63.0,3320.0,2.0
23000.0,1.143201,7.083730138838286E-9,23000.0,54.356521739130436,8.710972649663141,7.896122126688892,8.113785557986867,54.35687212354324,54.35835351089588,54.35539081693068,22.0,3320.0,4.0
23100.0,1.146694,7.10537416239579E-9,23100.0,54.37662337662338,8.752456047219448,7.980441805640447,8.204860203815004,54.37756111600363,54.378931674836785,54.37619062625551,33.0,3320.0,3.0
23200.0,1.150336,7.127941449483231E-9,23200.0,54.366379310344826,8.7321685269517,7.979139504563222,8.194588969823089,54.36742139200725,54.36878652606154,54.36605632650495,68.0,3320.0,4.0
23300.0,1.153944,7.150298058986659E-9,23300.0,54.38197424892704,8.764326286714612,7.981992901047528,8.212435233160614,54.38345680433472,54.38473225031382,54.382181418178455,27.0,3320.0,4.0
23400.0,1.158094,7.176013117035226E-9,23400.0,54.380341880341874,8.760494469869435,8.061321160968033,8.108806060084357,54.38152931828103,54.38282051845815,54.38023817941586,32.0,3320.0,4.0
23500.0,1.161253,7.1955875431497844E-9,23500.0,54.374468085106386,8.748745158079496,8.052482634422438,8.060367003944442,54.37568734389957,54.377011298221014,54.374363454047,58.0,3320.0,2.0
