learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),F1 Score (percent),F1 Score for class 0 (percent),F1 Score for class 1 (percent),F1 Score for class 2 (percent),F1 Score for class 3 (percent),F1 Score for class 4 (percent),F1 Score for class 5 (percent),F1 Score for class 6 (percent),Precision (percent),Precision for class 0 (percent),Precision for class 1 (percent),Precision for class 2 (percent),Precision for class 3 (percent),Precision for class 4 (percent),Precision for class 5 (percent),Precision for class 6 (percent),Recall (percent),Recall for class 0 (percent),Recall for class 1 (percent),Recall for class 2 (percent),Recall for class 3 (percent),Recall for class 4 (percent),Recall for class 5 (percent),Recall for class 6 (percent),model training instances,model serialized size (bytes),Change detected,Warning detected
12400.0,1.366369,1.8638141767846212E-8,12400.0,75.63709677419355,71.55499295891083,44.66019417475727,71.1295871559633,76.10369541917177,66.46641179683233,63.72208436724564,71.04527669088877,87.35166425470334,84.760366182014,70.10904425914048,88.25161887141536,76.40597108717412,65.43010752688173,61.17198666031444,68.18669527896995,85.93394077448747,85.63656147986943,77.68301350390902,90.7994923857868,75.80380203947166,67.53607103218646,66.49404453650958,74.15402567094516,88.81695114773396,83.90191897654584,63.88077147866744,85.84283143371326,91.0,24008.0,1.0,1.0
12500.0,1.372096,1.873692160265313E-8,12500.0,75.68,71.60517634347437,44.636678200692046,71.21212121212122,76.08491477225583,66.39411283728536,63.7106762447362,70.98919368246051,87.48257596877613,84.78027867095392,70.04165331624479,88.19722650231124,76.39906989907425,65.34334763948499,61.17982873453853,68.10207336523126,86.2561847168774,85.65240931239848,77.5177304964539,90.74191502853519,75.77333269444357,67.47922437673131,66.45994832041343,74.13194444444444,88.7443438914027,83.92572944297082,63.88077147866744,85.79136690647482,191.0,24088.0,0.0,1.0
12600.0,1.379477,1.8854865744296046E-8,12600.0,75.68253968253968,71.60814545821667,44.553022077452056,71.25703564727955,76.03112307146786,66.35794061563605,63.7106762447362,70.84931506849315,87.46292801294149,84.83071181018394,69.81493299298022,88.17733990147782,76.3556595174775,65.30831099195711,61.17982873453853,67.80283167278448,86.46055437100213,85.67582121701669,77.31448763250883,90.74778200253485,75.70933372080574,67.44186046511628,66.45994832041343,74.18244406196214,88.48881614839061,84.00211193241816,63.64165212332752,85.74850299401197,291.0,24120.0,0.0,2.0
12700.0,1.385736,1.896409102405111E-8,12700.0,75.71653543307086,71.64672201328341,44.63195691202873,71.33828996282527,76.01204309591711,66.35794061563605,63.7106762447362,70.67424857839157,87.58135902108826,84.86299547752061,69.67291203556685,88.18461538461538,76.34222400454303,65.30831099195711,61.17982873453853,67.61658031088082,86.52263374485597,85.70660934981193,77.30796335447498,90.75364154528182,75.68470595963781,67.44186046511628,66.45994832041343,74.02155416903005,88.66631523458092,84.03582718651211,63.41040462427746,85.75703171753442,391.0,24152.0,0.0,0.0
12800.0,1.391446,1.9063806655920214E-8,12800.0,75.7578125,71.69231168348192,44.756987715862564,71.37189777654766,76.00674076242123,66.3581927054981,63.697104677060146,70.66060443968976,87.73346794548208,84.84366719660838,69.49367088607595,88.18461538461538,76.3419451680007,65.32690246516613,61.19828815977175,67.5357873210634,86.64007976071785,85.6149732620321,77.32394366197182,90.75364154528182,75.67446713854518,67.42256637168141,66.40866873065015,74.08861469433539,88.85480572597137,84.08613445378151,63.10344827586207,85.75703171753442,491.0,24200.0,0.0,0.0
12900.0,1.399054,1.9196699185089934E-8,12900.0,75.79844961240309,71.73733434847571,44.90912299276512,71.33412909741989,76.01550753842346,66.39500135832654,63.71725160652497,70.62549485352335,87.8720787207872,84.8468848996832,69.34926123860421,88.18461538461538,76.35358641273525,65.38255751738897,61.235154394299286,67.47352496217852,86.65696263949539,85.56975505857295,77.40350877192984,90.75364154528182,75.68040936155326,67.439293598234,66.40906749098403,74.08637873754152,89.12175648702595,84.13612565445027,62.8132118451025,85.75703171753442,591.0,24216.0,0.0,0.0
13000.0,1.407354,1.9357018915729392E-8,13000.0,75.74615384615385,71.67457241105424,44.858342077649525,71.20021921812203,75.93447728684217,66.39566395663957,63.68797827696865,70.32967032967034,87.89043728976455,84.82776755193268,69.08977943460701,88.16477098063325,76.26769188530292,65.40309663641217,61.224489795918366,67.2,86.4775413711584,85.47959724430314,77.32962447844228,90.75949367088607,75.60416166108872,67.41882223445239,66.35802469135803,73.76509330406147,89.35026868588177,84.18580375782881,62.43683323975294,85.71428571428571,691.0,24248.0,0.0,1.0
13100.0,1.415227,1.9460257736759054E-8,13100.0,75.70992366412213,71.63096897042205,44.87179487179487,71.09637569261513,75.87446870075331,66.378144441439,63.65655070318282,70.16546018614271,87.90018832391712,84.85166710422682,68.83236285626724,88.16676885346413,76.20201929734462,65.37027171017581,61.195445920303605,67.07859614434008,86.35522664199814,85.5026455026455,77.12912087912088,90.78282828282829,75.5497219718298,67.41758241758242,66.32390745501286,73.55013550135502,89.50143815915628,84.21052631578947,62.14720531267294,85.69725864123957,141.0,24496.0,1.0,0.0
13200.0,1.422058,1.9545011909471618E-8,13200.0,75.62878787878789,71.53707401276357,44.84827704440255,70.978800180424,75.80415318041257,66.32543103448276,63.625154130702846,70.1093869244467,87.75034932463902,84.85166710422682,68.70870870870871,88.10033649434078,76.12380357097915,65.27041357370096,61.195445920303605,66.95821185617103,86.26373626373626,85.5026455026455,76.88172043010752,90.79445145018916,75.48717604352292,67.41511500547645,66.2557781201849,73.57180993059264,89.28909952606635,84.21052631578947,62.106406080347455,85.56149732620321,33.0,21768.0,1.0,0.0
13300.0,1.429412,1.9673315501875347E-8,13300.0,75.61654135338345,71.52444224167462,45.033898305084755,70.9538737124944,75.80532417679142,66.23621199892386,63.51783517835178,70.14812955059001,87.65289637664436,84.76265407815369,69.04270986745213,88.09957498482089,76.12501458456478,65.16675489677077,61.040189125295505,66.90613026819923,86.20063549704949,85.5026455026455,77.25774555042848,90.80100125156446,75.48830764830983,67.34135667396062,66.2051282051282,73.7203166226913,89.1549295774648,84.03536141445657,62.40681576144836,85.55424528301887,133.0,24072.0,0.0,1.0
13400.0,1.437446,1.982274425940381E-8,13400.0,75.63432835820896,71.5466150191327,45.24568170384035,70.97003645416557,75.85134284674389,66.21983914209115,63.47569955817378,70.12406947890818,87.67436542419392,84.76265407815369,69.36781609195403,88.12121212121214,76.16334140836976,65.20591341077086,60.96181046676096,66.77693761814744,86.15730337078652,85.5026455026455,77.72054088860271,90.81823860087445,75.54189002345653,67.26579520697167,66.20583717357911,73.82445141065831,89.24581005586593,84.03536141445657,62.63622210690192,85.5797527957622,233.0,24160.0,0.0,1.0
13500.0,1.44436,1.994256995204422E-8,13500.0,75.62222222222222,71.53282972399438,45.40477770404778,70.9660344067049,75.85414535215764,66.29303442754203,63.450292397660824,69.99505684626793,87.60217983651228,84.79501816294758,69.50634696755994,88.12121212121214,76.1583772221108,65.29968454258676,60.92653252222742,66.63529411764706,85.96256684491979,85.63941299790356,77.82691092861656,90.81823860087445,75.55233445715665,67.31707317073172,66.19217081850533,73.7116085372202,89.30555555555556,83.96711202466598,62.79306829765545,85.5797527957622,333.0,24224.0,0.0,1.0
13600.0,1.452951,2.004939208841986E-8,13600.0,75.50735294117648,71.39858366369171,45.375532961626774,70.87013554875384,75.74549093784384,66.3672391017173,63.10703068374003,69.9828473413379,87.58229284903518,84.61538461538461,69.36708860759492,88.00241764883651,76.05870097134002,65.48488008342022,60.43498380379454,66.7601683029453,85.92427616926503,85.48636129696345,77.54716981132076,90.77306733167082,75.43484992543912,67.27370112479915,66.0262891809909,73.53244078269825,89.30555555555556,83.761976802824,62.74809160305344,85.3958944281525,87.0,21872.0,1.0,1.0
13700.0,1.45973,2.0134398993104694E-8,13700.0,75.38686131386861,71.25949136720575,45.295262816353016,70.76723016905072,75.64074597218814,66.24836601307189,62.97362110311751,69.78102189781022,87.58229284903518,84.37735849056605,69.34673366834171,87.96879687968797,75.95948534282277,65.30927835051547,60.312356453835555,66.51205936920222,85.92427616926503,85.3001017293998,77.52808988764045,90.83023543990086,75.32467039680502,67.21485411140583,65.88058203712995,73.38792221084954,89.30555555555556,83.47436535589846,62.727272727272734,85.28214077952298,67.0,22280.0,1.0,0.0
13800.0,1.470381,2.026793773182564E-8,13800.0,75.32608695652175,71.19058551816478,45.371410235841495,70.73485174043834,75.57015658085596,66.28630705394191,62.78348054428265,69.75397973950795,87.58229284903518,84.1948310139165,69.27777777777777,87.92899408284023,75.88796922604777,65.27068437180796,60.10054844606947,66.63594470046083,85.92427616926503,85.04016064257029,77.35732009925557,90.8868501529052,75.25499478117649,67.33403582718651,65.71714142928535,73.17813765182186,89.30555555555556,83.36614173228347,62.726358148893354,85.15759312320917,71.0,22272.0,1.0,2.0
13900.0,1.477826,2.0356165168599946E-8,13900.0,75.21582733812949,71.06548916894711,45.25663435563324,70.64337452066466,75.44159765732563,66.13278222681478,62.69935729588193,69.56937799043062,87.58229284903518,84.06796355577444,69.12087912087912,87.73968622893666,75.74590027906102,65.07371631926792,60.0,66.48376771833561,85.92427616926503,84.92537313432837,77.17791411042944,90.63625450180072,75.13973027131777,67.22689075630252,65.6530408773679,72.95534370296036,89.30555555555556,83.22769380789859,62.58706467661691,85.02252252252252,45.0,19616.0,1.0,0.0
14000.0,1.483768,2.0430135215736094E-8,14000.0,75.24285714285715,71.10173073380724,45.46884833228446,70.7139839459231,75.43888789337093,66.09994848016487,62.606635071090054,69.52789699570816,87.58229284903518,83.92944634982852,69.20773209910156,87.97968397291196,75.71930886297295,65.1269035532995,59.99091734786558,66.45396536007293,85.92427616926503,84.67622343054869,77.17061323618701,90.69226294357185,75.16053629744604,67.10251046025104,65.46085232903866,72.89999999999999,89.30555555555556,83.19572608062165,62.73445212240869,85.42465753424658,145.0,21928.0,0.0,0.0
14100.0,1.49088,2.051852302625775E-8,14100.0,75.15602836879432,71.00254430697663,45.52099533437015,70.64935064935065,75.35322512967491,66.0882878285277,62.49411764705882,69.32384341637011,87.58229284903518,83.76607619509826,69.08500270709258,87.98665183537263,75.63409247122634,65.10809451985922,59.90076680198466,66.13852421910367,85.92427616926503,84.64933791074057,77.00663850331925,90.71100917431193,75.07443607318731,67.09844559585493,65.32218396458435,72.83150548354935,89.30555555555556,82.90105667627282,62.64113892979872,85.42116630669547,47.0,21848.0,1.0,1.0
14200.0,1.499196,2.062280351296067E-8,14200.0,75.05633802816901,70.88691147282383,45.46574287913779,70.56917324470294,75.24705192200985,65.95959595959596,62.35045742434906,69.22714420358153,87.58229284903518,83.63116511794139,69.12914532218927,87.68636112644947,75.53702377732246,64.84607745779543,59.757194244604314,66.02247191011236,85.92427616926503,84.57831325301206,77.04326923076923,90.5875641756988,74.95929784352387,67.1120246659815,65.17900931829328,72.75879148093115,89.30555555555556,82.70499528746466,62.68948655256724,84.96522204387374,58.0,22280.0,1.0,1.0
14300.0,1.50635,2.0704265901197988E-8,14300.0,75.006993006993,70.83044925960581,45.54319670882219,70.54800164812526,75.22397741913953,66.05413459150734,62.22325798182242,69.19096895578551,87.58229284903518,83.47087950954963,69.33333333333334,87.56191524490919,75.51071334327524,64.9097120546608,59.62483251451541,66.02333931777379,85.92427616926503,84.44656488549617,77.19714964370546,90.44911881750994,74.93941089492387,67.23963599595551,65.05847953216374,72.67786561264822,89.30555555555556,82.51748251748252,62.923523717328166,84.85333333333334,20.0,17824.0,1.0,0.0
14400.0,1.51307,2.0780967144916454E-8,14400.0,75.04166666666666,70.87395884881902,45.71816946080652,70.62525541479361,75.26182008900845,66.40833131508839,62.067363530778174,69.19096895578551,87.58229284903518,83.47087950954963,69.33333333333334,87.62775685852608,75.54945583391162,65.03795066413662,59.616242748772876,66.02333931777379,85.92427616926503,84.44656488549617,77.19714964370546,90.60066740823137,74.97636624006212,67.83770410687778,64.72868217054264,72.67786561264822,89.30555555555556,82.51748251748252,62.923523717328166,84.84375,120.0,17928.0,0.0,0.0
14500.0,1.518584,2.0865985099226235E-8,14500.0,75.13103448275862,70.98189402160587,45.88835534213685,70.76611268747466,75.3128447270509,66.5069477719214,62.115251099282574,69.19096895578551,87.58229284903518,83.47087950954963,69.33333333333334,87.84029038112521,75.59198983014673,65.07266760431317,59.69750889679716,66.02333931777379,85.92427616926503,84.44656488549617,77.19714964370546,90.78242229367632,75.03575368545424,68.00587947084762,64.73709599614085,72.67786561264822,89.30555555555556,82.51748251748252,62.923523717328166,85.0828729281768,220.0,17968.0,0.0,1.0
14600.0,1.526081,2.0947334617376328E-8,14600.0,75.08219178082192,70.92650279811637,45.782414307004466,70.7438681141938,75.24840458032217,66.23962040332148,61.855670103092784,69.19096895578551,87.58229284903518,83.47087950954963,69.33333333333334,87.9154078549849,75.528137622237,64.86988847583643,59.39287285525737,66.02333931777379,85.92427616926503,84.44656488549617,77.19714964370546,90.84287200832466,74.9707359830106,67.66844401357247,64.53154875717017,72.67786561264822,89.30555555555556,82.51748251748252,62.923523717328166,85.17073170731707,110.0,15752.0,1.0,0.0
14700.0,1.531996,2.1014798724402983E-8,14700.0,75.06122448979592,70.90267362725692,45.80931263858093,70.75388911049062,75.21795887848467,66.20079198695551,61.706983112733916,69.19096895578551,87.58229284903518,83.43904157857646,69.33333333333334,87.90938192563408,75.50276136708976,64.67910787437414,59.272249013590525,66.02333931777379,85.92427616926503,84.49096098953378,77.19714964370546,90.93224656138563,74.93529691144775,67.79580152671755,64.35030937648739,72.67786561264822,89.30555555555556,82.41299303944317,62.923523717328166,85.08102955195424,91.0,17896.0,1.0,0.0
14800.0,1.538734,2.10878984319667E-8,14800.0,75.0472972972973,70.88590176463991,45.921804070874224,70.77166600712307,75.20407006424033,66.28597533120146,61.632653061224495,69.19096895578551,87.58229284903518,83.47010550996484,69.33333333333334,87.77777777777777,75.48640249381646,64.66131907308377,59.31907463989524,66.02333931777379,85.92427616926503,84.52041785375118,77.19714964370546,90.75924075924075,74.92384171099252,67.99437675726335,64.13402548371874,72.67786561264822,89.30555555555556,82.4455766558592,62.923523717328166,84.98596819457437,83.0,15744.0,1.0,0.0
14900.0,1.546184,2.1171790831204914E-8,14900.0,75.00671140939598,70.83854931920703,45.87995930824009,70.75545782943303,75.19771765312551,66.29112212708428,61.593554162936435,69.07724818032402,87.58229284903518,83.45053914674169,69.36507936507937,87.8585086042065,75.48194145862698,64.57418788410887,59.310344827586206,65.9345584939489,85.92427616926503,84.52041785375118,77.2995283018868,90.81027667984189,74.91562628157612,68.10185185185185,64.05959031657356,72.534516765286,89.30555555555556,82.4074074074074,62.90786948176583,85.0925925925926,50.0,17336.0,1.0,0.0
15000.0,1.551777,2.125315364864137E-8,15000.0,74.96666666666667,70.79345570556494,45.78400231013573,70.7417796478105,75.19628641845934,66.29112212708428,61.55555555555555,69.14771422007811,87.58229284903518,83.45053914674169,69.38245978204462,87.8585086042065,75.47468482254948,64.57418788410887,59.16275096112772,66.27036547776311,85.92427616926503,84.52041785375118,77.06051873198847,90.81027667984189,74.91993428544089,68.10185185185185,64.15006947660954,72.2862632084534,89.30555555555556,82.4074074074074,63.095799905615856,85.0925925925926,150.0,17368.0,0.0,2.0
15100.0,1.558595,2.1352336857881808E-8,15100.0,74.94039735099338,70.76371959061554,45.63999425369919,70.74377609401577,75.19572260500759,66.29112212708428,61.50432660306191,69.3822739480752,87.58229284903518,83.45053914674169,69.27772126144455,87.8585086042065,75.46067071202016,64.57418788410887,59.05411163187048,66.78155967255493,85.92427616926503,84.52041785375118,76.55986509274874,90.81027667984189,74.9326284940535,68.10185185185185,64.16666666666667,72.19375873311597,89.30555555555556,82.4074074074074,63.26056665118439,85.0925925925926,250.0,17368.0,0.0,0.0
15200.0,1.564713,2.1438247495227387E-8,15200.0,74.83552631578947,70.63925789375975,45.18486672398967,70.54066543438078,75.15417781659846,66.22574955908289,61.198600174978125,69.41412341278681,87.58229284903518,83.45053914674169,69.3515704154002,87.8585086042065,75.42460049946396,64.05117270788912,59.204401184934405,66.89566337483899,85.92427616926503,84.52041785375118,76.56599552572708,90.81027667984189,74.88568731961081,68.55317206754906,63.331824354911724,72.12962962962963,89.30555555555556,82.4074074074074,63.37962962962963,85.0925925925926,350.0,17408.0,0.0,1.0
15300.0,1.571358,2.1531558411402832E-8,15300.0,74.81699346405229,70.61389902772821,44.83104238258876,70.36381816783323,75.20996251698115,66.07220530665506,61.74097664543525,69.41412341278681,87.58229284903518,83.45053914674169,69.3515704154002,87.8585086042065,75.48649367665354,63.55648535564854,60.132340777502066,66.89566337483899,85.92427616926503,84.52041785375118,76.56599552572708,90.81027667984189,74.93545000644363,68.79528985507247,63.43804537521815,72.12962962962963,89.30555555555556,82.4074074074074,63.37962962962963,85.0925925925926,450.0,17408.0,0.0,0.0
15400.0,1.577605,2.1619293431027066E-8,15400.0,74.88311688311688,70.68602165862025,44.64796794504867,70.28729451528652,75.34116175794998,66.10716591349257,62.62085990536927,69.41412341278681,87.58229284903518,83.45053914674169,69.3515704154002,87.8585086042065,75.62259140207553,63.418662262592896,61.222847948511664,66.89566337483899,85.92427616926503,84.52041785375118,76.56599552572708,90.81027667984189,75.06181902947132,69.03370786516854,64.08421052631579,72.12962962962963,89.30555555555556,82.4074074074074,63.37962962962963,85.0925925925926,550.0,17416.0,0.0,0.0
15500.0,1.582227,2.1684206390960346E-8,15500.0,74.97419354838709,70.78550100612412,44.52231121281464,70.22338220618714,75.48821277618,66.0676080445015,63.68692888359158,69.41412341278681,87.58229284903518,83.45053914674169,69.3515704154002,87.8585086042065,75.77391950115381,63.278688524590166,62.42211838006231,66.89566337483899,85.92427616926503,84.52041785375118,76.56599552572708,90.81027667984189,75.2046524812308,69.11369740376007,65.00405515004056,72.12962962962963,89.30555555555556,82.4074074074074,63.37962962962963,85.0925925925926,650.0,17416.0,0.0,0.0
15600.0,1.586664,2.174653033001555E-8,15600.0,75.07692307692308,70.89690215304039,44.42538593481989,70.17490027615833,75.63625520448086,66.04215456674473,64.74764920360775,69.41412341278681,87.58229284903518,83.45053914674169,69.3515704154002,87.8585086042065,75.92628494803283,63.20293398533008,63.56443104747551,66.89566337483899,85.92427616926503,84.52041785375118,76.56599552572708,90.81027667984189,75.34843279022539,69.14846188140883,65.97575283535393,72.12962962962963,89.30555555555556,82.4074074074074,63.37962962962963,85.0925925925926,750.0,17424.0,0.0,0.0
15700.0,1.593192,2.1841900145841967E-8,15700.0,75.15923566878982,70.98394934721635,44.301628106255365,70.1240998927532,75.7519330311188,66.01694915254238,65.60000000000001,69.41412341278681,87.58229284903518,83.43070810937134,69.3515704154002,87.8585086042065,76.04915087034313,63.15362788812323,64.43713450292398,66.89566337483899,85.92427616926503,84.55708195168167,76.56599552572708,90.81027667984189,75.4570293410923,69.15224145583666,66.80560818491853,72.12962962962963,89.30555555555556,82.3339483394834,63.37962962962963,85.0925925925926,850.0,19600.0,0.0,0.0
15800.0,1.597822,2.19095414214664E-8,15800.0,75.19620253164557,71.01827581530436,44.06223237225237,70.01988984088128,75.81338068104063,65.93545665471419,66.17167692864903,69.41412341278681,87.58229284903518,83.36812804453723,69.3515704154002,87.8585086042065,76.10530862839371,62.94804671768023,65.22670474830417,66.89566337483899,85.92427616926503,84.36619718309859,76.56599552572708,90.81027667984189,75.52368375486752,69.22054915854739,67.14443219404632,72.12962962962963,89.30555555555556,82.39339752407153,63.37962962962963,85.0925925925926,950.0,19600.0,0.0,0.0
15900.0,1.603452,2.199179204387797E-8,15900.0,75.25786163522012,71.07920055798529,43.88017118402283,69.93963475204401,75.88859879344693,65.85211712660627,66.88939687005451,69.41412341278681,87.58229284903518,83.27188940092165,69.3515704154002,87.8585086042065,76.1747545392425,62.92270531400966,66.01874349184311,66.89566337483899,85.92427616926503,84.0856212191717,76.56599552572708,90.81027667984189,75.60458492931474,69.06760936809545,67.78332145402709,72.12962962962963,89.30555555555556,82.47375627567321,63.37962962962963,85.0925925925926,1050.0,19600.0,0.0,0.0
16000.0,1.608918,2.2071646733416448E-8,16000.0,75.2875,71.10006873007016,43.62703165098373,69.8144896556989,75.94609962982926,65.60469503248795,67.5422138836773,69.41412341278681,87.58229284903518,83.27188940092165,69.3515704154002,87.8585086042065,76.2387534853998,62.70032051282052,66.68912091613338,66.89566337483899,85.92427616926503,84.0856212191717,76.56599552572708,90.81027667984189,75.65568397376808,68.79120879120879,68.41741534208707,72.12962962962963,89.30555555555556,82.47375627567321,63.37962962962963,85.0925925925926,1150.0,19600.0,0.0,0.0
16100.0,1.613998,2.214587272869216E-8,16100.0,75.32298136645963,71.1276431228946,43.38842975206612,69.68795300221257,75.99148678704604,65.49487340447791,68.13660477453581,69.41412341278681,87.58229284903518,83.1079532431813,69.3515704154002,87.8585086042065,76.27348258438501,62.549960031974415,67.46552856204859,66.89566337483899,85.92427616926503,83.70267774699907,76.56599552572708,90.81027667984189,75.71156847995069,68.73078612209046,68.82116543871399,72.12962962962963,89.30555555555556,82.52162039144288,63.37962962962963,85.0925925925926,1250.0,19608.0,0.0,0.0
16200.0,1.618672,2.221417616224951E-8,16200.0,75.29012345679013,71.07494884749627,43.00968109339408,69.50559914679668,75.97686862131647,65.22192123359034,68.46526655896608,69.41412341278681,87.58229284903518,82.96465222348917,69.3515704154002,87.8585086042065,76.25573179678656,62.400318979266345,67.82970550576184,66.89566337483899,85.92427616926503,83.36388634280478,76.56599552572708,90.81027667984189,75.70003759015081,68.31078131820166,69.11285061969994,72.12962962962963,89.30555555555556,82.5692237857467,63.37962962962963,85.0925925925926,1350.0,19616.0,0.0,0.0
16300.0,1.624068,2.2293030532697835E-8,16300.0,75.29447852760737,71.06326338187682,42.68431539994308,69.35312024353121,76.00343993110464,64.94098156968316,68.93081761006289,69.41412341278681,87.58229284903518,82.96465222348917,69.3515704154002,87.8585086042065,76.28708447303005,62.0990099009901,68.35048331774244,66.89566337483899,85.92427616926503,83.36388634280478,76.56599552572708,90.81027667984189,75.721896824733,68.05555555555556,69.5210910244212,72.12962962962963,89.30555555555556,82.5692237857467,63.37962962962963,85.0925925925926,1450.0,19616.0,0.0,0.0
16400.0,1.629069,2.2366122926274933E-8,16400.0,75.28658536585365,71.03765946962504,42.36348122866894,69.1880796715828,76.0038985015353,64.76662536142089,69.30389451088622,69.41412341278681,87.58229284903518,82.76643990929705,69.3515704154002,87.8585086042065,76.28313723307149,61.87845303867403,68.83947608894304,66.89566337483899,85.92427616926503,83.06781975421028,76.56599552572708,90.81027667984189,75.72669665216765,67.93760831889082,69.77462179685088,72.12962962962963,89.30555555555556,82.4672390420244,63.37962962962963,85.0925925925926,1550.0,19624.0,0.0,0.0
16500.0,1.633732,2.243427526205778E-8,16500.0,75.26060606060607,70.99170785696568,42.00880806932803,69.042924313666,76.00034603372224,64.50952283432316,69.52738184546136,69.41412341278681,87.58229284903518,82.78355173971983,69.3515704154002,87.8585086042065,76.29050202766942,61.71630094043887,68.99940440738534,66.89566337483899,85.92427616926503,83.12159709618875,76.56599552572708,90.81027667984189,75.7123887803709,67.56756756756756,70.0635016631388,72.12962962962963,89.30555555555556,82.44824482448246,63.37962962962963,85.0925925925926,1650.0,19624.0,0.0,0.0
16600.0,1.639776,2.252477568470769E-8,16600.0,75.26506024096385,70.9778506433679,41.69270093723374,68.87743500341091,76.00508190063874,64.40400736045798,69.93416239941477,69.41412341278681,87.58229284903518,82.5089928057554,69.3515704154002,87.8585086042065,76.28463309768082,61.5234375,69.5778748180495,66.89566337483899,85.92427616926503,82.69490761604327,76.56599552572708,90.81027667984189,75.7275720986037,67.56756756756756,70.29411764705881,72.12962962962963,89.30555555555556,82.32391206819202,63.37962962962963,85.0925925925926,1750.0,19624.0,0.0,1.0
16700.0,1.644535,2.2591661966095365E-8,16700.0,75.1497005988024,70.82908091582367,41.11804767309875,68.64374763883642,75.9172975624579,64.27703523693803,69.8216340621404,69.41412341278681,87.58229284903518,82.15878679750223,69.3515704154002,87.8585086042065,76.18937496532345,61.65501165501166,69.46193474527762,66.89566337483899,85.92427616926503,82.01246660730187,76.56599552572708,90.81027667984189,75.64715645849479,67.13197969543148,70.18507807981493,72.12962962962963,89.30555555555556,82.30563002680965,63.37962962962963,85.0925925925926,1850.0,19632.0,0.0,1.0
16800.0,1.64918,2.2661243165946667E-8,16800.0,75.22619047619048,70.89730625270886,40.98128190584232,68.5768214420536,75.98140520084704,64.18604651162791,70.39842873176207,69.41412341278681,87.58229284903518,82.11508553654745,69.3515704154002,87.8585086042065,76.25596772901329,61.487795428128635,70.08379888268156,66.89566337483899,85.92427616926503,82.02396804260985,76.56599552572708,90.81027667984189,75.70881272519762,67.13197969543148,70.71589627959413,72.12962962962963,89.30555555555556,82.20640569395017,63.37962962962963,85.0925925925926,1950.0,19640.0,0.0,0.0
16900.0,1.654824,2.2745789192203015E-8,16900.0,75.0828402366864,70.71830273521415,40.354107648725204,68.31690617711233,75.86513676396542,64.09947853991176,70.13706216253635,69.41412341278681,87.58229284903518,81.66484118291348,69.3515704154002,87.8585086042065,76.1171714565663,61.62745854222907,69.95305164319248,66.89566337483899,85.92427616926503,81.04347826086956,76.56599552572708,90.81027667984189,75.61476560800389,66.77810279983285,70.32204330927263,72.12962962962963,89.30555555555556,82.29580573951435,63.37962962962963,85.0925925925926,2050.0,19640.0,0.0,1.0
17000.0,1.659533,2.281633884542518E-8,17000.0,75.10588235294118,70.72153160151285,40.08211808013593,68.19479933864422,75.88360092650714,63.92,70.57552012969467,69.41412341278681,87.58229284903518,81.5398075240595,69.3515704154002,87.8585086042065,76.14777606791722,61.48518661023471,70.30955585464334,66.89566337483899,85.92427616926503,81.04347826086956,76.56599552572708,90.81027667984189,75.62125242358056,66.55560183256976,70.84350420395987,72.12962962962963,89.30555555555556,82.04225352112677,63.37962962962963,85.0925925925926,2150.0,19640.0,0.0,0.0
17100.0,1.664232,2.2889374175833327E-8,17100.0,74.90643274853801,70.47408667035636,39.289756649688734,67.82634775436755,75.71385520070987,63.683373110580746,70.28898654947398,69.41412341278681,87.58229284903518,80.87125296527927,69.3515704154002,87.8585086042065,75.93950462430364,61.41158419639432,70.31707966959766,66.89566337483899,85.92427616926503,79.6516567544605,76.56599552572708,90.81027667984189,75.48954281012035,66.12969847170591,70.26091586794462,72.12962962962963,89.30555555555556,82.1287779237845,63.37962962962963,85.0925925925926,2250.0,19640.0,0.0,1.0
17200.0,1.670122,2.2980933098329435E-8,17200.0,74.99418604651163,70.55026539223974,39.16548797736915,67.77070063694268,75.77614373247404,63.65805168986083,70.89232367839979,69.41412341278681,87.58229284903518,80.7319698600646,69.3515704154002,87.8585086042065,76.01101234901083,61.36450747412802,70.86471046481432,66.89566337483899,85.92427616926503,79.6516567544605,76.56599552572708,90.81027667984189,75.54272209946832,66.12969847170591,70.91995841995842,72.12962962962963,89.30555555555556,81.84199039720646,63.37962962962963,85.0925925925926,2350.0,19640.0,0.0,0.0
17300.0,1.674809,2.305379161611199E-8,17300.0,74.82080924855491,70.33362355615826,38.42239185750636,67.45124411566913,75.64549111262977,63.57903035080804,70.55655296229803,69.41412341278681,87.58229284903518,80.22118247554234,69.3515704154002,87.8585086042065,75.85141960964627,61.42421934501142,70.75617283950618,66.89566337483899,85.92427616926503,78.58333333333334,76.56599552572708,90.81027667984189,75.44067773589917,65.890522875817,70.35805626598466,72.12962962962963,89.30555555555556,81.92875760208514,63.37962962962963,85.0925925925926,2450.0,19640.0,0.0,0.0
